,2103.00112v3,2307.01189v2,9801033v2,0409265v1,1011.3947v2,1103.0156v5,1406.6512v1,1510.05025v1,1512.00795v2,1608.03898v1,1701.02110v2,1802.05751v3,1809.04281v3,1902.09113v3,1905.11006v2,2104.03964v1,2104.15031v1,2105.00335v2,2203.08913v1,2012.09164v2,2012.15045v2,2102.04432v2,2103.15436v1,2011.00931v2,2202.04942v2,1807.03819v3,1910.00486v3,2005.04551v1,2006.11527v2,2010.15583v3,2204.05172v2,2205.12956v2,2210.06423v2,2302.07253v2,2302.10360v1,2309.12862v4,2311.01724v4,2311.03235v1,2410.05258v2,2501.17486v1,9304214v1,0911.2162v1,1105.1427v2,1107.3625v1,2111.07602v1,0511211v1,0604173v1,0704.2744v2,0707.2338v3,1110.1589v2,2109.15129v1,2110.15225v3,2211.02519v1,2408.16495v1,2504.14697v2,0511508v1,1803.07416v1,1812.10758v1,2101.00387v2,2003.05683v1,2311.11626v1,2311.13755v1,2402.06684v1,2406.07484v1,2110.04337v1,2505.01575v2,2204.05454v1,2209.10966v2,2302.09108v1,2405.02353v1,2507.11729v1,2104.14528v7,2105.14077v1,1912.10077v2,2012.02144v1,1902.03367v1,1807.00393v2,2206.13410v1,2304.00392v1,2502.10607v1,2508.01243v1,0612142v1,1201.6404v3,1703.08442v3,2002.01189v2,2103.03628v1,2103.10854v3,1910.11422v1,2401.06266v1,2406.15503v1,2407.13445v2,2408.09361v3,1905.03950v1,2105.06922v2,2306.07176v2,2307.05703v2,2501.04658v3,2002.08717v2,1307.5551v1,1903.01112v4,1911.04348v4,2102.10909v4,2201.06859v4,2206.13352v1,2212.00133v6,2308.11238v2,2505.12097v2,2411.05678v2,1304.6456v1,1502.06839v1,1703.00289v4,1704.00855v1,1808.01962v2,2009.02510v3,1307.7774v2,1906.01333v3,2004.02294v3,1508.05216v3,2205.00343v2,2208.01958v2,2210.11368v2,2305.02410v1,2307.00321v2,2310.02510v2,2312.06811v2,2201.12220v3,2503.05087v1,1609.04495v1,2210.12288v2,2110.01446v1,2309.15603v1,2310.06002v1,2504.03188v2,2507.13191v1,2410.14069v1,2203.10453v1,2106.01954v2,1708.02469v1,2110.03237v4,2205.15424v2,2206.14928v2,2405.15252v2,2504.02083v1,1905.00158v3,2008.02995v3,2309.04015v3,2106.07501v2,2111.06546v1,2303.13971v1,2306.00620v1
2103.00112v3,1.0000000000000009,0.6487480233182641,0.20382927744043736,0.29944055975798894,0.3232530810026627,0.2640053404435334,0.3222094927239938,0.3495902755422664,0.45428240623016725,0.21501628083390004,0.418111741496049,0.6227925583625545,0.543067818655824,0.6018172436383733,0.5310157365375041,0.5636165973934957,0.28141813079373046,0.6324766425593638,0.5121652044318684,0.6288492187856725,0.6056136251411298,0.605191648532052,0.570981485865669,0.6806581604181291,0.6223463640332801,0.616279866156932,0.5560279023641842,0.5326278238845525,0.5913504294417928,0.48149485240525863,0.6140674335926543,0.6295052679545431,0.6593365961371329,0.6101629619276733,0.5523236552264978,0.6008982373618211,0.5054171476672285,0.5208287915972633,0.5897975536368115,0.554358935607074,0.34015780093936515,0.2269628593031648,0.1682115267343997,0.25723896425179543,0.5643174551233607,0.15558506061732222,0.21532159929731232,0.22707398323574168,0.1782456841367253,0.23323126205098985,0.4896613628120528,0.5636693984358234,0.530634209707823,0.5238584783374353,0.4255608281334795,0.2561497046324383,0.5394055060501765,0.22688119679542781,0.5496357112545343,0.2745859200883278,0.5105567725090033,0.4733737777083792,0.40670899154539075,0.5005839927560018,0.6139084912184727,0.4794455409675718,0.4865624953139507,0.46177425845675557,0.6334241200759296,0.559271411183513,0.33809430241487665,0.5458843620698864,0.5643329691482386,0.5725592631572191,0.5342212599059583,0.26049432582257503,0.35333664979892004,0.3310775918162477,0.2577554322741918,0.33986983632070733,0.3061288606155718,0.19634065597858186,0.16410968949822918,0.1560080643173755,0.18610713040839108,0.3415442158769855,0.2634784237247701,0.3051653940145395,0.2647979027912667,0.3616739735815462,0.351224088265146,0.20971001494500022,0.2785944453122274,0.24067152120990623,0.33542673256202166,0.2656769645627598,0.2268074005317556,0.25163910415912605,0.3418100287548012,0.23602114890415266,0.19285328720564276,0.24604165745624143,0.2673705983547638,0.24115505312900348,0.45883846789327926,0.24764494189664255,0.2833469170647284,0.26050886528256645,0.2302331990579499,0.1845001345130525,0.24858720290078254,0.1597204091482693,0.22942824663126524,0.20883657294491048,0.2368817105035177,0.22747742498070236,0.2695580998861344,0.25575594276887664,0.27791318551495,0.29597297349410606,0.31085691569334206,0.2179184923254418,0.25474055004983565,0.3366045291118009,0.2180481492972966,0.4393285024216524,0.32636547309570135,0.3230807048035575,0.35359270395987713,0.3638942095865363,0.3616089299389755,0.2883506922357595,0.33126801805476,0.3635125647072957,0.2979241546883816,0.4929982047545652,0.39784537324860597,0.34033983688596703,0.3704106235445373,0.39431634051458964,0.2782382794145051,0.3385776790751027,0.29886566595634995,0.3598738435633318,0.2730293859811605,0.24436383209609902,0.2054080945975361,0.3092112255585148,0.3357522427515039,0.3860427869845928
2307.01189v2,0.6487480233182641,1.000000000000001,0.2144122166607262,0.281949351462113,0.24754993161590935,0.2526863518360519,0.3194287464846376,0.2971215379137289,0.3829323609478961,0.17671462183161343,0.4076361024372887,0.5404792176579855,0.5228145563026029,0.5799588388594812,0.5465372991986491,0.47664117624439734,0.2590416355363572,0.5685163487232844,0.6207678623073025,0.4801362401024461,0.5840510038962603,0.5149506087377211,0.4750741627549466,0.49483684920018095,0.4696214408616304,0.5996803336377031,0.5080597257033918,0.44217395587040714,0.6166854360587742,0.4539030447745613,0.4520946564202901,0.5984613414338398,0.6391805049102677,0.5226121635105477,0.54261545343189,0.5700055393923222,0.45968170667847696,0.4815617137960784,0.5674141220099576,0.5652388083936309,0.22378971838412798,0.2147009732898886,0.2179819303679086,0.1883515981978528,0.524449462292224,0.17120580405317412,0.20794529514862328,0.24109827771411707,0.24032252736282458,0.285393448431476,0.3957890707032378,0.5500936123165433,0.546302081952075,0.5734102135786368,0.4423894222919124,0.27314791904584224,0.48792330214175794,0.311646894801081,0.5349838113624478,0.26711654091480763,0.486715374905241,0.41507832769624187,0.3576001459291469,0.4893436210105166,0.4848811003309649,0.4950172324400858,0.479301295295769,0.472917524523523,0.6080329259597363,0.6107963889894633,0.3578824353392615,0.42463023275929046,0.5648922160219271,0.5506484820303376,0.5192973430795567,0.2550027937631164,0.3354154572597908,0.34809745247549645,0.2588850352951072,0.3597305811188089,0.28260802003151203,0.1883284419784005,0.22654412432025292,0.19417320665977364,0.22775871271846554,0.36404850419216644,0.2868089510874327,0.29427208238244795,0.28186649601038377,0.3123649438475974,0.35737266207020973,0.2913669707931553,0.3199528665031422,0.26959769994458094,0.3256958728965774,0.3078431950901587,0.24442322936183777,0.2514676897595361,0.2884775666701196,0.2516891580049834,0.24256530747842364,0.2982799932221577,0.2891433066660898,0.2500739999743105,0.39626140686741906,0.25670336449101877,0.3013767823992518,0.2667618023287731,0.27738855489557934,0.19872677637846764,0.24897066507677842,0.2181910662381715,0.24043105266633982,0.18592936899013773,0.29617607720909234,0.2568836560677536,0.3064017678151178,0.2522539888302314,0.30641529951059576,0.3474624236911377,0.34658818082534887,0.2719352417754173,0.2544217084270509,0.38805779967053716,0.29438904147245826,0.3663707223882424,0.33128598568818113,0.347620183965168,0.36909021796066127,0.36307579148426694,0.4132817138017522,0.3534402793435336,0.386516264593596,0.34896000141221395,0.36871962140013864,0.5065763007993628,0.3447591056767528,0.35954620345584154,0.40812618369714115,0.3689102782607532,0.3242999571481376,0.32759191097645807,0.2871796218928418,0.4067644741621298,0.25919171163274995,0.30100754158790016,0.20751650724892456,0.3522366431852678,0.43565699466362695,0.35003328279682555
9801033v2,0.20382927744043736,0.2144122166607262,0.9999999999999998,0.3552702032276128,0.5125262450854629,0.5004300573082252,0.43033720949658755,0.42695403076840827,0.2943329622009189,0.34706236613466296,0.3268840659866353,0.23059218220642203,0.27070301264676483,0.20820546390623632,0.2444369792372154,0.2597064858478525,0.4147987048126625,0.18312567254193907,0.22020315349933167,0.17938898378019671,0.2919383926080207,0.19795448570499685,0.20903862166584813,0.22334149574190765,0.2764615026486515,0.24539691054886098,0.1852154017340423,0.31466371421467737,0.19130788581809896,0.3385673855321208,0.2649994327743964,0.2502670493706151,0.2487731007164074,0.2712814947614999,0.3133515223893528,0.2176338238357357,0.41205803618079234,0.2877055868415187,0.25363729034021804,0.2517134207063183,0.3376866277187329,0.5015470945415974,0.3408543174806175,0.4991529979007526,0.27312256962836307,0.5359324783321788,0.5308700402648331,0.47963174348742876,0.4299780391055609,0.5283901147561674,0.24256017877624572,0.18587634135237915,0.15268806215215702,0.2888758394514939,0.40267937732944603,0.36511657679739734,0.14460397470948894,0.29499097854876005,0.23320129066224293,0.37559754578637317,0.24076624003526953,0.16242639111980506,0.1401313132504637,0.19216830172160315,0.20737467120917502,0.1987514082116641,0.1734494782747919,0.15107308353975624,0.21825027636626784,0.23760755712265128,0.15621164688213732,0.22128830090706733,0.22078219315968475,0.26867137350761844,0.18985932792228033,0.40503427972952344,0.3202428895136315,0.3086225257991811,0.33111792838578513,0.3052959332486405,0.30277478668556457,0.35335418210439407,0.3401130943746746,0.3927953859780939,0.39550598391790737,0.2616498470943297,0.3351969936264488,0.293258659063973,0.30631611751922083,0.34956824558477395,0.35252070452374057,0.3716851274513513,0.3209291118106643,0.5947330150217394,0.28680991135236283,0.4441957476234954,0.45359814129180714,0.35758248759514794,0.3283181612665469,0.41877389109703045,0.35253189732719215,0.37605687830010054,0.33711265807547103,0.3353990233765556,0.3075153629693925,0.39185202422343796,0.36236371849489557,0.3965414680821844,0.3981958754203373,0.3643161871025919,0.337710269749815,0.3715164139463218,0.4707891332387055,0.3617611732622698,0.41730212352639706,0.3838316831458746,0.341023460210823,0.424079830706206,0.37867443104699067,0.3482196364492438,0.30589813870648797,0.4074932229993013,0.3239272940840009,0.3128303049582964,0.28812459474229546,0.2699567635677882,0.3204037861628603,0.3649175924053775,0.29167517910117685,0.2690755098463157,0.26640859913676246,0.3368459892661989,0.30144313737404793,0.3133311758715136,0.253958951899974,0.2181538023895647,0.310057435976834,0.3067097503807191,0.2915545910547555,0.24648508569662064,0.3386713994805345,0.33392535817982805,0.2764798531987799,0.290127276761562,0.30470296264830127,0.3477389968472324,0.2817557124588052,0.30007949400121786,0.18992410135269247,0.29166141966635256
0409265v1,0.29944055975798894,0.281949351462113,0.3552702032276128,1.0000000000000002,0.43322866003298977,0.3791973366353475,0.33532817710568025,0.4627155403079012,0.3505118627461894,0.3750101554196397,0.3075856937701731,0.299845933068979,0.30544334665529005,0.2717062310449401,0.2781821193573939,0.26943839415071247,0.4983130630900371,0.2611826652400496,0.2652799740326022,0.26319941606622405,0.3342034163784564,0.33993634521145816,0.28470212845360326,0.34389523982006986,0.3277907195967668,0.3066411038344263,0.28593460157039957,0.3433100895658927,0.2739158812214456,0.37200082613078894,0.2950954978488284,0.32824635811092184,0.3193489223664057,0.3186615247312743,0.3133878237919144,0.2883283513749806,0.4246345905672268,0.27827112368248447,0.3429711336312927,0.3527778002294182,0.2589630627917281,0.4459635186756402,0.3090207297728189,0.29360114322981096,0.32651119824011715,0.3152027936040397,0.3994036183699436,0.3658254486101515,0.27218159255038826,0.35771547853630814,0.27070765890151,0.21947116778034773,0.28646975464443913,0.2767674604712458,0.3449088278301377,0.25242923614078117,0.21119917061533552,0.25518538954339315,0.25526335320042864,0.38390568755171756,0.2750568138239357,0.20866428210776575,0.1470236669198154,0.2262032708786042,0.2615863711102042,0.18127784469817804,0.286364586496879,0.21281517548654236,0.28548166221651167,0.27053161112904384,0.22977386148474468,0.3293536016476679,0.2669451512538807,0.36886865454671647,0.2123980595020426,0.2665797438872656,0.24862891226041578,0.27969276412481,0.16888547775592813,0.20130155494002444,0.29520335888227944,0.2734270367801158,0.2522143795325655,0.21634410596804673,0.2700467950373351,0.2119099582239287,0.2739325656150872,0.2579094207125139,0.3178803707648254,0.3229493685891177,0.3051613296579722,0.2335902172513173,0.2688484419005195,0.2917687465276039,0.267882278149442,0.36545229621022146,0.26463224992334977,0.2727535255577955,0.30809983439965505,0.26763282242190295,0.29899021693287625,0.282973854572165,0.25808803651070755,0.2404827822929845,0.2695629966276742,0.32318905811572296,0.34687704252341556,0.3268251532841503,0.32811677312392473,0.26961185782974034,0.27025536112062404,0.24077661211411086,0.30176591261928926,0.22443934459717949,0.3021833317503637,0.27945985430652126,0.24142567810501098,0.2819378999122045,0.2893576363987332,0.2435911561758363,0.24735154302884557,0.28895137851013014,0.22799917220875132,0.29919506794164974,0.28838912311311377,0.24077112402106732,0.24204804699380225,0.31348777842902725,0.27517634252828965,0.25208415977471654,0.25157403744672135,0.32712167815836607,0.26606615140761036,0.26302557148898,0.24992800096706555,0.2914670108523567,0.20617927632370145,0.29791637580389857,0.24663392148669938,0.3073438134361737,0.23409879787575064,0.29141341381937136,0.28153396737110903,0.2599570549520418,0.2273057070481303,0.25489009436897825,0.29226444356196335,0.24141924255966374,0.22284892549636387,0.2682186589279439
1011.3947v2,0.3232530810026627,0.24754993161590935,0.5125262450854629,0.43322866003298977,1.0000000000000004,0.5202178496625718,0.4304983628544018,0.5088825894036265,0.33707854733944986,0.3759030924390563,0.3630172709701087,0.29214959263100976,0.3141042171382199,0.2652595414079988,0.27901454929771,0.36624235829421214,0.46655143759855283,0.33039285172784205,0.29260977012873707,0.2355352306693168,0.3517345166157631,0.31768693721438995,0.3184918080095677,0.312839814533961,0.3584712748301844,0.30664407866934373,0.2293885967311568,0.31378936338594327,0.26978417154529183,0.3756512006163702,0.3663535808217352,0.3446216179426436,0.32022521179754027,0.3287957601937753,0.3091451211378153,0.32894952313683995,0.40665066010501494,0.3382023051962769,0.3258500668313713,0.2766047530546261,0.5935956942633668,0.47636798113438844,0.38657151427505243,0.5148157914935654,0.407499312375157,0.38959567499657644,0.45641678514819584,0.4415342186443647,0.35445950382323155,0.4640604566641763,0.3717649732127461,0.217675809193273,0.27947339935378046,0.28278029463413823,0.36174731322941295,0.3157824036081066,0.21700532144496934,0.3603250439165271,0.32014864180707,0.39198575561383087,0.2613081360951948,0.22224153550655837,0.22200181631151217,0.2531793121834734,0.32816409622748344,0.26343660039805294,0.2583140313435032,0.28514308966268875,0.3076217512395625,0.27963657934691527,0.26510856302606745,0.27655999505546464,0.29427760935620106,0.3459597970347884,0.21244609154631858,0.3869258310424614,0.39894919245871363,0.38242476423271576,0.4000115652810381,0.3606510320652141,0.40650459839295505,0.3299963868020608,0.3368633311058882,0.2972020769908491,0.36986155608704346,0.2456525791060063,0.3715004168806004,0.3603404345388365,0.430145811359905,0.44243905913039344,0.4141519026540333,0.3311061769983311,0.33681544293444265,0.43351008246432615,0.3714114663213332,0.45299707177184534,0.4041731538744334,0.3939780339555228,0.4199048372894759,0.4021466203575244,0.38735139648749667,0.41959951029346315,0.3701185045884825,0.39335417184844773,0.3660324308160903,0.4135469157633894,0.37521905758387397,0.4638381938471743,0.38103135885742667,0.44545314407139447,0.3740546322628801,0.32023737934389856,0.4056069511301252,0.37133746644804577,0.3854745504827654,0.3951792276593018,0.404851310206041,0.43837244131317143,0.4027875716907479,0.4066688752976746,0.3635592758938022,0.39810984966799495,0.3691235869267688,0.32155271323687684,0.38828488618683527,0.31999222503416325,0.38936419144227935,0.3993421556570696,0.3331604248454577,0.3225905929537158,0.2974383636772186,0.4529097395181417,0.35778026185046596,0.32860049469331765,0.2644496641602154,0.26971542094012996,0.3591806501060486,0.3715816652860868,0.34269998079832203,0.3692791616282829,0.30827713489286745,0.3552923097805573,0.33390290646448095,0.3659701375471342,0.408276859360467,0.3616370198997846,0.3764533026929086,0.3403252802533973,0.22034456247751977,0.38704139514294617
1103.0156v5,0.2640053404435334,0.2526863518360519,0.5004300573082252,0.3791973366353475,0.5202178496625718,1.0000000000000009,0.47125816922660013,0.41161654481716686,0.21709882749774184,0.2978896193705193,0.26413018457072335,0.29225976188371916,0.26822942512237224,0.24359872628351528,0.3046585672527745,0.2876253084261095,0.30664222680563297,0.20790031388657546,0.24609250365501067,0.18898522316528535,0.3007925051096478,0.22063050587279326,0.2622868734478903,0.23072505276124816,0.3349536334648414,0.2651226514685679,0.1954780959749835,0.29644485032703166,0.2668364459620238,0.31823577982638,0.25815526561771357,0.2805679470009147,0.3157030776573261,0.27348072675968926,0.3647812491110911,0.27490585182814925,0.4114454487140821,0.2888629140287984,0.2767531696821754,0.23804719010186048,0.34232672490824917,0.4062275564350303,0.3079558283091943,0.4554863305145467,0.33243034983081626,0.4620410555069438,0.5003643698482483,0.4065719956908851,0.6013661890433167,0.49756665679652956,0.27730476840210944,0.15095653063818631,0.20392815741444373,0.2089599891676759,0.3373659393251585,0.18877728295947294,0.18928623990127408,0.276262818195629,0.23059021771581922,0.32372824456549176,0.2641016829784823,0.17585283159882195,0.17705071428253655,0.21872366147108033,0.23080175742215187,0.2289260853215304,0.1924906761289322,0.2027319143890956,0.2851564925400842,0.25927737070599943,0.2687645570755208,0.2273600437090109,0.2630354977944445,0.26706525223285865,0.19843862881099558,0.40103188948285573,0.28027285548439035,0.3419319891607801,0.2815286592252094,0.30021486520346125,0.2891018261962025,0.32330825835998933,0.3094099984817977,0.2936352318893871,0.30994743999891516,0.22631681913555757,0.31392454037569545,0.30647277928435096,0.34136642015022456,0.35360558811308385,0.3363893728220198,0.32965760890161594,0.29501444114594144,0.3736127325916533,0.3220771193451419,0.44371961873509963,0.3379743694021035,0.33914992160431945,0.3268077952305731,0.29853267799217065,0.30384999791994366,0.32423903307549534,0.36644062329413535,0.3599900330498217,0.29546846837557467,0.3538506880730548,0.3349022353777455,0.36588580250783176,0.33722926332650927,0.35374731963200196,0.34556733164294073,0.28820461508210665,0.34745863325761595,0.3365177452845868,0.3531662819540822,0.2874752672838948,0.3470507919478441,0.3889261244294972,0.32792430096083025,0.3449794224977868,0.3163412708576609,0.3494720307173664,0.30896686404293017,0.2935925299347964,0.3056171806423847,0.2733417111480925,0.3013749194883551,0.3556160944969349,0.2956970660886692,0.32654875954336937,0.25083400898720026,0.3859013846866048,0.3032555540934204,0.3147875285387492,0.24554324929917132,0.25294846737718196,0.26367052924978557,0.307761096299673,0.29961117016784006,0.24692956775699518,0.3167969271980442,0.39100666309466675,0.31918229880331644,0.32881576800594375,0.28801752918237744,0.335440839196053,0.2738263083332577,0.33575198253309463,0.2175064965031793,0.322333925518897
1406.6512v1,0.3222094927239938,0.3194287464846376,0.43033720949658755,0.33532817710568025,0.4304983628544018,0.47125816922660013,1.0,0.3737606108047682,0.2872694897318898,0.31782858211597664,0.31361991844069137,0.3250159700728276,0.28880957368013316,0.2930243497122868,0.2705957458521776,0.31103277006663205,0.3632297485627933,0.2701569122001004,0.29987300565400554,0.268505431381622,0.39115597106418404,0.268550977648348,0.2769424090066272,0.33223761645549027,0.38644933888983785,0.26251711388814253,0.23004655066535676,0.3483236833806831,0.30934886986638777,0.36172785310270467,0.2924903703701561,0.33991060120707434,0.4288353164388218,0.3511044873097634,0.43233447570009054,0.28232344299271744,0.41737402919503264,0.23107472043445265,0.31725484736539666,0.27373404089642445,0.3035837676874992,0.3460551767593739,0.23215526988131127,0.39891483966283087,0.3197710915600853,0.37199460802196904,0.3487671683231031,0.3678147472604714,0.40474559175823177,0.41010545913798413,0.30355101706111975,0.17723797469387864,0.22871135671104878,0.2869011697371522,0.37259594794403134,0.22664835259551763,0.19598734904529266,0.25427317795092536,0.24755340719622285,0.3102908189788268,0.3343720550297308,0.23157057747359422,0.22303264725964528,0.24124684345203573,0.271416449223804,0.23665799854476796,0.2886340450804173,0.22132486493061132,0.3036232811416689,0.24628757478928512,0.27135026300528425,0.2677312701877971,0.27845109512000565,0.2977109552579113,0.17782009107819463,0.34344836619505,0.28528188234396884,0.3124647228345057,0.27318331092438847,0.23053824843734716,0.23146972216304385,0.2517335979920976,0.22382525811655093,0.2709266680744721,0.2561151205987362,0.26825174560194637,0.2581231191089168,0.2574686174612126,0.2522488269607435,0.311895108073239,0.28979310648019735,0.287523913883738,0.3038899297499979,0.30505373504345473,0.267991343101278,0.35022234354317683,0.27049154333294667,0.276328067092116,0.28208124752240904,0.2739785771192804,0.26984575769059005,0.32039805124698806,0.2986188405708137,0.34139257195966366,0.2671580741461486,0.33298465764332325,0.2724624782786706,0.2707690100631973,0.3135957712008545,0.25836076888150605,0.2829093684410969,0.2687959562551515,0.2736630251473887,0.24847073456761146,0.28977198467651905,0.23113239723992995,0.26874386232079056,0.3192414380724223,0.27089819848682783,0.3559165454163901,0.2730583282319142,0.30027563878254737,0.24829985307502694,0.23285124379478195,0.2524303388041117,0.2831633403510983,0.3150544537944198,0.28948615431253966,0.20152873495088025,0.22039846859924495,0.2280827239256493,0.2857369020440979,0.25761580567212583,0.29756308933419373,0.22908531074866822,0.25468673619236054,0.22904345212947375,0.3133605211664774,0.24907390328109524,0.31603334485333784,0.3120473762929327,0.297539238420872,0.27253724504554766,0.2804938679279527,0.2624247186955164,0.2507063695114836,0.17321821002255938,0.2557957496428804,0.20666728423119204,0.2456750974446726
1510.05025v1,0.3495902755422664,0.2971215379137289,0.42695403076840827,0.4627155403079012,0.5088825894036265,0.41161654481716686,0.3737606108047682,1.0000000000000002,0.32337496930550413,0.42535618062737457,0.38556021275063884,0.2967126624210447,0.34958859529599734,0.2825850815719762,0.26910855385100674,0.2778687972927234,0.45443333039204387,0.33584816646255006,0.2690007982237341,0.27539007137113536,0.3381337396793182,0.31822594873571297,0.3270223193174082,0.298109670850068,0.35023728742285676,0.3063679205052636,0.26447542038323346,0.32231318035249046,0.261275799723658,0.3480103298886814,0.31509196184791294,0.35663790689943364,0.3282991999315329,0.33335333536386913,0.3302593757975982,0.3552424655505791,0.3795044445154442,0.3263381982364422,0.3256996996855459,0.30709691222921537,0.42067973454723184,0.43349392555416255,0.3264186428433757,0.44176033896185407,0.3819736997856716,0.34081239647740486,0.37541933408165284,0.4764056830892187,0.3207570878621797,0.46504378972714194,0.30799889748032555,0.2463185005793027,0.2974297629224915,0.3039078939714837,0.3425450091466068,0.2785080400495009,0.2540047009675488,0.25637504602200895,0.30436745889438505,0.3428227633047263,0.2873557331640151,0.22089137694844765,0.311946827713358,0.2667045213395291,0.28504313763727485,0.2545699668824382,0.25518800863276053,0.22407037343523062,0.31633261918927125,0.2628725390196244,0.25408551228587783,0.2542896291145674,0.23688008830350665,0.34111427686463053,0.22179874372851527,0.3556344531237449,0.38704489920522506,0.3385690774951917,0.2787655234621229,0.28589657449161876,0.34130458537758185,0.3160893818840599,0.29133626267115204,0.23205088648524508,0.28484015794240997,0.26970746928792844,0.30194494230379715,0.332183244962083,0.3505631329842721,0.4028872930420974,0.3364792887795514,0.2782419791959737,0.260831317454204,0.3442642860365111,0.34638438774951746,0.4144007674433428,0.3447814467624825,0.33962613384090184,0.358198525739374,0.3733150039643974,0.3046415114845415,0.33093466976504193,0.2931877297386701,0.33358346496993385,0.3232167668727562,0.3421333190490813,0.30158795860697013,0.3967532997329973,0.3360712165414912,0.3230881597185057,0.3160111065859073,0.2503556577399087,0.3387697360336344,0.27981222758680485,0.34191549902406726,0.32444254796603594,0.3236493934959351,0.383457472627814,0.32061985327983494,0.3057138016688944,0.29464878264683625,0.337360141723541,0.2915499284237222,0.37074436807573113,0.31321265872262055,0.2779595447262669,0.36514605868465316,0.3783223855872234,0.36067437183264306,0.24340927858836206,0.23787355958980222,0.34982284476429554,0.2949497561950516,0.2649015485484188,0.2213518988347434,0.2957627450688298,0.26198657476890497,0.3517368284852214,0.2548875897852957,0.3344321365981455,0.2988499602163874,0.32528863582995804,0.3523551585958169,0.2937719267158142,0.2989112506366555,0.35421335286760497,0.29723229314556904,0.3347410605207072,0.22240957534111502,0.3525978361224442
1512.00795v2,0.45428240623016725,0.3829323609478961,0.2943329622009189,0.3505118627461894,0.33707854733944986,0.21709882749774184,0.2872694897318898,0.32337496930550413,1.0,0.24393064765848865,0.3955041561205233,0.460110388127594,0.43018660515947527,0.39943539159434904,0.38979095863257457,0.3914512687743254,0.3656936740837724,0.4595732043347461,0.40478277025574516,0.4443106273072839,0.4146158112169094,0.428723560507794,0.4590413426022572,0.4342594836181598,0.4228367174505327,0.4235277678128859,0.450248480625551,0.4337061430462403,0.4219436103810902,0.3502352278983528,0.516423383767103,0.43119140781586524,0.4428479908034347,0.47391840894633686,0.3151186681096363,0.45087064706771385,0.3390577162121178,0.3671561878295378,0.3877637743358496,0.3721643351649548,0.29668182117363723,0.26611418954577487,0.19146984324480962,0.2646826283357846,0.4566033110543753,0.25791984821245434,0.21630866026126683,0.22115359024798056,0.19240097029418468,0.234204787632754,0.3212768524676109,0.3367280239545457,0.38289554675092047,0.37419229674607235,0.33671181415823814,0.2415410235105076,0.28111824628856685,0.20494261885145998,0.4330275188385871,0.3030668522953736,0.3301948354443887,0.36077792802821845,0.29260440312445823,0.3253318529448188,0.45526150169363366,0.30965411865568626,0.37880118386458134,0.32881983212277127,0.39145539872665686,0.3672095782028159,0.21713318306181909,0.3707567151973956,0.3969226367208228,0.4395433312048857,0.34904713198426185,0.20376365807392874,0.28891243039549397,0.27451348304182643,0.22593432017957785,0.2740900583187973,0.3036587233613798,0.21021014204126104,0.18483909220811856,0.2266749328357121,0.19657016065206157,0.2997696602754069,0.23115975939035696,0.2721167591917457,0.22719345879163252,0.3205438269905921,0.29960957582015313,0.2450698032764747,0.2382894021562429,0.23018884183848207,0.2586325586488658,0.2591044910912346,0.19576290700432378,0.22503784745751798,0.28711559331786224,0.22185080735680301,0.20232416052764654,0.3325251872092411,0.20056884772666334,0.23329280911940947,0.31850661592941265,0.20858480451000988,0.2256374361251715,0.2486373260908568,0.21795056729113904,0.21628714633580953,0.23880689181961465,0.23109160838969814,0.19717577256997615,0.17292618852274488,0.20366051411586264,0.21749561490793146,0.24148121166882727,0.26137381167352064,0.2813109983042707,0.27162996201515616,0.2623591450279483,0.2654725178122249,0.21799111995483214,0.22216011880030825,0.24511794996980968,0.3048698431374553,0.3009831026232404,0.25986545745993406,0.27159398625233044,0.28746508538441135,0.36137290523601323,0.2807085014610701,0.3138800876011324,0.28893863974861594,0.3547055118330801,0.315022443839713,0.2538086329074011,0.2818304517540392,0.31992484015977146,0.36211225720642476,0.2575212720927393,0.29288742113544697,0.28234380619971505,0.2899833189819226,0.2068418459627354,0.2450600354743321,0.19929425132947268,0.24517220988024108,0.37435518124128,0.26797744970037896
